sparsity,performance,config_list
0.5,0.22754,"[{""sparsity"": 0.0, ""op_names"": [""features.1.conv.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.1.conv.1""]}, {""sparsity"": 0.0, ""op_names"": [""features.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.3.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.4.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.0.0""]}, {""sparsity"": 0.0778531624114598, ""op_names"": [""features.5.conv.1.0""]}, {""sparsity"": 0.08250523616004059, ""op_names"": [""features.6.conv.1.0""]}, {""sparsity"": 0.09035972501219482, ""op_names"": [""features.7.conv.1.0""]}, {""sparsity"": 0.09574111553181444, ""op_names"": [""features.2.conv.2""]}, {""sparsity"": 0.10098790000751932, ""op_names"": [""features.3.conv.0.0""]}, {""sparsity"": 0.11170493289475401, ""op_names"": [""features.3.conv.2""]}, {""sparsity"": 0.1459922661074666, ""op_names"": [""features.4.conv.0.0""]}, {""sparsity"": 0.1467272230549608, ""op_names"": [""features.8.conv.1.0""]}, {""sparsity"": 0.1563315642336272, ""op_names"": [""features.9.conv.1.0""]}, {""sparsity"": 0.18507682700910846, ""op_names"": [""features.10.conv.1.0""]}, {""sparsity"": 0.20270137675288763, ""op_names"": [""features.11.conv.1.0""]}, {""sparsity"": 0.21087127882456919, ""op_names"": [""features.4.conv.2""]}, {""sparsity"": 0.2202445562076378, ""op_names"": [""features.12.conv.1.0""]}, {""sparsity"": 0.22150919598011287, ""op_names"": [""features.13.conv.1.0""]}, {""sparsity"": 0.23110990155859495, ""op_names"": [""features.14.conv.1.0""]}, {""sparsity"": 0.2447824746440485, ""op_names"": [""features.5.conv.0.0""]}, {""sparsity"": 0.24989349680865325, ""op_names"": [""features.5.conv.2""]}, {""sparsity"": 0.2522538026778576, ""op_names"": [""features.6.conv.0.0""]}, {""sparsity"": 0.25859132462730783, ""op_names"": [""features.6.conv.2""]}, {""sparsity"": 0.2689402326990215, ""op_names"": [""features.7.conv.0.0""]}, {""sparsity"": 0.27111467056516375, ""op_names"": [""features.15.conv.1.0""]}, {""sparsity"": 0.27316754323568576, ""op_names"": [""features.16.conv.1.0""]}, {""sparsity"": 0.2777577790306658, ""op_names"": [""features.17.conv.1.0""]}, {""sparsity"": 0.2880558614548451, ""op_names"": [""features.7.conv.2""]}, {""sparsity"": 0.30146431900968684, ""op_names"": [""features.8.conv.0.0""]}, {""sparsity"": 0.31064462726396536, ""op_names"": [""features.8.conv.2""]}, {""sparsity"": 0.3118561499950501, ""op_names"": [""features.9.conv.0.0""]}, {""sparsity"": 0.31602606952848006, ""op_names"": [""features.9.conv.2""]}, {""sparsity"": 0.32173069318529907, ""op_names"": [""features.10.conv.0.0""]}, {""sparsity"": 0.3316953335447943, ""op_names"": [""features.10.conv.2""]}, {""sparsity"": 0.33205712510370416, ""op_names"": [""features.11.conv.0.0""]}, {""sparsity"": 0.3361595742128337, ""op_names"": [""features.11.conv.2""]}, {""sparsity"": 0.3706794271032883, ""op_names"": [""features.12.conv.0.0""]}, {""sparsity"": 0.37711119764809137, ""op_names"": [""features.12.conv.2""]}, {""sparsity"": 0.39862013049520306, ""op_names"": [""features.13.conv.0.0""]}, {""sparsity"": 0.4012192393347147, ""op_names"": [""features.13.conv.2""]}, {""sparsity"": 0.41576033751314123, ""op_names"": [""features.14.conv.0.0""]}, {""sparsity"": 0.4220114434445283, ""op_names"": [""features.14.conv.2""]}, {""sparsity"": 0.43963072804438696, ""op_names"": [""features.15.conv.0.0""]}, {""sparsity"": 0.46386671569849175, ""op_names"": [""features.15.conv.2""]}, {""sparsity"": 0.46883164988428583, ""op_names"": [""features.16.conv.0.0""]}, {""sparsity"": 0.47625547074636415, ""op_names"": [""features.16.conv.2""]}, {""sparsity"": 0.4961067068294007, ""op_names"": [""features.17.conv.0.0""]}, {""sparsity"": 0.5205720812125127, ""op_names"": [""features.17.conv.2""]}, {""sparsity"": 0.561778202871847, ""op_names"": [""features.18.0""]}, {""sparsity"": 0.5804461974648051, ""op_names"": [""classifier.1""]}]"
0.5,0.20392,"[{""sparsity"": 0.0, ""op_names"": [""features.1.conv.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.1.conv.1""]}, {""sparsity"": 0.0, ""op_names"": [""features.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.3.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.4.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.5.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.6.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.7.conv.1.0""]}, {""sparsity"": 0.025966974190614302, ""op_names"": [""features.2.conv.2""]}, {""sparsity"": 0.026847219634693137, ""op_names"": [""features.3.conv.0.0""]}, {""sparsity"": 0.029324196284658693, ""op_names"": [""features.3.conv.2""]}, {""sparsity"": 0.06227526399349395, ""op_names"": [""features.4.conv.0.0""]}, {""sparsity"": 0.09026509536200966, ""op_names"": [""features.8.conv.1.0""]}, {""sparsity"": 0.10497492766574622, ""op_names"": [""features.9.conv.1.0""]}, {""sparsity"": 0.11147489918148208, ""op_names"": [""features.10.conv.1.0""]}, {""sparsity"": 0.1493460062027852, ""op_names"": [""features.11.conv.1.0""]}, {""sparsity"": 0.1519040980994893, ""op_names"": [""features.4.conv.2""]}, {""sparsity"": 0.15623650240257012, ""op_names"": [""features.12.conv.1.0""]}, {""sparsity"": 0.19247439922795814, ""op_names"": [""features.13.conv.1.0""]}, {""sparsity"": 0.2055826444675137, ""op_names"": [""features.14.conv.1.0""]}, {""sparsity"": 0.21526817172636978, ""op_names"": [""features.5.conv.0.0""]}, {""sparsity"": 0.2224691100501025, ""op_names"": [""features.5.conv.2""]}, {""sparsity"": 0.23243927357448832, ""op_names"": [""features.6.conv.0.0""]}, {""sparsity"": 0.2425274418402261, ""op_names"": [""features.6.conv.2""]}, {""sparsity"": 0.2461559924638164, ""op_names"": [""features.7.conv.0.0""]}, {""sparsity"": 0.27936282455715916, ""op_names"": [""features.15.conv.1.0""]}, {""sparsity"": 0.28556476527888186, ""op_names"": [""features.16.conv.1.0""]}, {""sparsity"": 0.30019518318752564, ""op_names"": [""features.17.conv.1.0""]}, {""sparsity"": 0.3006698643643662, ""op_names"": [""features.7.conv.2""]}, {""sparsity"": 0.30220928356842636, ""op_names"": [""features.8.conv.0.0""]}, {""sparsity"": 0.3030916707804116, ""op_names"": [""features.8.conv.2""]}, {""sparsity"": 0.3605882361670118, ""op_names"": [""features.9.conv.0.0""]}, {""sparsity"": 0.36974569717435324, ""op_names"": [""features.9.conv.2""]}, {""sparsity"": 0.3721174557747137, ""op_names"": [""features.10.conv.0.0""]}, {""sparsity"": 0.3771765452258076, ""op_names"": [""features.10.conv.2""]}, {""sparsity"": 0.3779006801567077, ""op_names"": [""features.11.conv.0.0""]}, {""sparsity"": 0.3833284313177995, ""op_names"": [""features.11.conv.2""]}, {""sparsity"": 0.3937531136333527, ""op_names"": [""features.12.conv.0.0""]}, {""sparsity"": 0.39717810520789437, ""op_names"": [""features.12.conv.2""]}, {""sparsity"": 0.415924905669028, ""op_names"": [""features.13.conv.0.0""]}, {""sparsity"": 0.43167785515008966, ""op_names"": [""features.13.conv.2""]}, {""sparsity"": 0.43342768929348074, ""op_names"": [""features.14.conv.0.0""]}, {""sparsity"": 0.43541337512193007, ""op_names"": [""features.14.conv.2""]}, {""sparsity"": 0.4438708328969354, ""op_names"": [""features.15.conv.0.0""]}, {""sparsity"": 0.45111543276629784, ""op_names"": [""features.15.conv.2""]}, {""sparsity"": 0.46428598874685967, ""op_names"": [""features.16.conv.0.0""]}, {""sparsity"": 0.49857499504285924, ""op_names"": [""features.16.conv.2""]}, {""sparsity"": 0.5005121984486745, ""op_names"": [""features.17.conv.0.0""]}, {""sparsity"": 0.5274302073692966, ""op_names"": [""features.17.conv.2""]}, {""sparsity"": 0.5426415749751262, ""op_names"": [""features.18.0""]}, {""sparsity"": 0.5742954563248774, ""op_names"": [""classifier.1""]}]"
0.5,0.25348,"[{""sparsity"": 0.0, ""op_names"": [""features.1.conv.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.1.conv.1""]}, {""sparsity"": 0.0, ""op_names"": [""features.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.3.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.4.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.5.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.6.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.7.conv.1.0""]}, {""sparsity"": 0.021043184021935907, ""op_names"": [""features.2.conv.2""]}, {""sparsity"": 0.03018492212473509, ""op_names"": [""features.3.conv.0.0""]}, {""sparsity"": 0.04340198300907353, ""op_names"": [""features.3.conv.2""]}, {""sparsity"": 0.05353926189087063, ""op_names"": [""features.4.conv.0.0""]}, {""sparsity"": 0.054489041162950315, ""op_names"": [""features.8.conv.1.0""]}, {""sparsity"": 0.054999535496368546, ""op_names"": [""features.9.conv.1.0""]}, {""sparsity"": 0.06650613539786225, ""op_names"": [""features.10.conv.1.0""]}, {""sparsity"": 0.06971318100139612, ""op_names"": [""features.11.conv.1.0""]}, {""sparsity"": 0.07271777229806624, ""op_names"": [""features.4.conv.2""]}, {""sparsity"": 0.07981171151066532, ""op_names"": [""features.12.conv.1.0""]}, {""sparsity"": 0.08266298792084413, ""op_names"": [""features.13.conv.1.0""]}, {""sparsity"": 0.09747352932506818, ""op_names"": [""features.14.conv.1.0""]}, {""sparsity"": 0.1015456953387316, ""op_names"": [""features.5.conv.0.0""]}, {""sparsity"": 0.10241383578809413, ""op_names"": [""features.5.conv.2""]}, {""sparsity"": 0.1549522623113631, ""op_names"": [""features.6.conv.0.0""]}, {""sparsity"": 0.15769756995494305, ""op_names"": [""features.6.conv.2""]}, {""sparsity"": 0.17969075174371166, ""op_names"": [""features.7.conv.0.0""]}, {""sparsity"": 0.209915690092846, ""op_names"": [""features.15.conv.1.0""]}, {""sparsity"": 0.23109160490553407, ""op_names"": [""features.16.conv.1.0""]}, {""sparsity"": 0.23127657736149815, ""op_names"": [""features.17.conv.1.0""]}, {""sparsity"": 0.2342657420683315, ""op_names"": [""features.7.conv.2""]}, {""sparsity"": 0.24769724923426534, ""op_names"": [""features.8.conv.0.0""]}, {""sparsity"": 0.2493167782808035, ""op_names"": [""features.8.conv.2""]}, {""sparsity"": 0.2804568553921678, ""op_names"": [""features.9.conv.0.0""]}, {""sparsity"": 0.30580232521997963, ""op_names"": [""features.9.conv.2""]}, {""sparsity"": 0.3061334672119641, ""op_names"": [""features.10.conv.0.0""]}, {""sparsity"": 0.30750400595986976, ""op_names"": [""features.10.conv.2""]}, {""sparsity"": 0.3245417427470802, ""op_names"": [""features.11.conv.0.0""]}, {""sparsity"": 0.34753322841545475, ""op_names"": [""features.11.conv.2""]}, {""sparsity"": 0.3548267778712155, ""op_names"": [""features.12.conv.0.0""]}, {""sparsity"": 0.3593488513516433, ""op_names"": [""features.12.conv.2""]}, {""sparsity"": 0.3722523507768051, ""op_names"": [""features.13.conv.0.0""]}, {""sparsity"": 0.38733092529356755, ""op_names"": [""features.13.conv.2""]}, {""sparsity"": 0.4032531719975957, ""op_names"": [""features.14.conv.0.0""]}, {""sparsity"": 0.4099852453265776, ""op_names"": [""features.14.conv.2""]}, {""sparsity"": 0.4536176066280608, ""op_names"": [""features.15.conv.0.0""]}, {""sparsity"": 0.4629690698631918, ""op_names"": [""features.15.conv.2""]}, {""sparsity"": 0.4663954646176982, ""op_names"": [""features.16.conv.0.0""]}, {""sparsity"": 0.5140769499331482, ""op_names"": [""features.16.conv.2""]}, {""sparsity"": 0.5241108623100348, ""op_names"": [""features.17.conv.0.0""]}, {""sparsity"": 0.5358520235654735, ""op_names"": [""features.17.conv.2""]}, {""sparsity"": 0.5774706846920739, ""op_names"": [""features.18.0""]}, {""sparsity"": 0.5795370611275211, ""op_names"": [""classifier.1""]}]"
0.5,0.32712,"[{""sparsity"": 0.0, ""op_names"": [""features.1.conv.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.1.conv.1""]}, {""sparsity"": 0.0, ""op_names"": [""features.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.3.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.4.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.5.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.6.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.7.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.2""]}, {""sparsity"": 0.012299938109657285, ""op_names"": [""features.3.conv.0.0""]}, {""sparsity"": 0.02593194866154491, ""op_names"": [""features.3.conv.2""]}, {""sparsity"": 0.041511711202314304, ""op_names"": [""features.4.conv.0.0""]}, {""sparsity"": 0.044349715370431246, ""op_names"": [""features.8.conv.1.0""]}, {""sparsity"": 0.0627058758443037, ""op_names"": [""features.9.conv.1.0""]}, {""sparsity"": 0.07096528285657767, ""op_names"": [""features.10.conv.1.0""]}, {""sparsity"": 0.07119137657268096, ""op_names"": [""features.11.conv.1.0""]}, {""sparsity"": 0.08070376389171804, ""op_names"": [""features.4.conv.2""]}, {""sparsity"": 0.082147982849835, ""op_names"": [""features.12.conv.1.0""]}, {""sparsity"": 0.08324948912494526, ""op_names"": [""features.13.conv.1.0""]}, {""sparsity"": 0.08854574441737724, ""op_names"": [""features.14.conv.1.0""]}, {""sparsity"": 0.10149511534255834, ""op_names"": [""features.5.conv.0.0""]}, {""sparsity"": 0.10250845545730068, ""op_names"": [""features.5.conv.2""]}, {""sparsity"": 0.10684827323490304, ""op_names"": [""features.6.conv.0.0""]}, {""sparsity"": 0.13409327281386427, ""op_names"": [""features.6.conv.2""]}, {""sparsity"": 0.1565963023786372, ""op_names"": [""features.7.conv.0.0""]}, {""sparsity"": 0.17889375595501078, ""op_names"": [""features.15.conv.1.0""]}, {""sparsity"": 0.1848274377539188, ""op_names"": [""features.16.conv.1.0""]}, {""sparsity"": 0.18560229325011904, ""op_names"": [""features.17.conv.1.0""]}, {""sparsity"": 0.18570124843745797, ""op_names"": [""features.7.conv.2""]}, {""sparsity"": 0.19710287559570835, ""op_names"": [""features.8.conv.0.0""]}, {""sparsity"": 0.21725401890515728, ""op_names"": [""features.8.conv.2""]}, {""sparsity"": 0.25195707303942505, ""op_names"": [""features.9.conv.0.0""]}, {""sparsity"": 0.25645374466777815, ""op_names"": [""features.9.conv.2""]}, {""sparsity"": 0.2631808918168618, ""op_names"": [""features.10.conv.0.0""]}, {""sparsity"": 0.27610014777079916, ""op_names"": [""features.10.conv.2""]}, {""sparsity"": 0.2789322468026911, ""op_names"": [""features.11.conv.0.0""]}, {""sparsity"": 0.31427788961720654, ""op_names"": [""features.11.conv.2""]}, {""sparsity"": 0.3190531963502904, ""op_names"": [""features.12.conv.0.0""]}, {""sparsity"": 0.3558282916826717, ""op_names"": [""features.12.conv.2""]}, {""sparsity"": 0.3598253683133125, ""op_names"": [""features.13.conv.0.0""]}, {""sparsity"": 0.400834041797983, ""op_names"": [""features.13.conv.2""]}, {""sparsity"": 0.4034972219627905, ""op_names"": [""features.14.conv.0.0""]}, {""sparsity"": 0.4070481614552364, ""op_names"": [""features.14.conv.2""]}, {""sparsity"": 0.4182783240570188, ""op_names"": [""features.15.conv.0.0""]}, {""sparsity"": 0.4236896080049049, ""op_names"": [""features.15.conv.2""]}, {""sparsity"": 0.4346961927712612, ""op_names"": [""features.16.conv.0.0""]}, {""sparsity"": 0.43956722799428, ""op_names"": [""features.16.conv.2""]}, {""sparsity"": 0.49110348842718776, ""op_names"": [""features.17.conv.0.0""]}, {""sparsity"": 0.5081003659919816, ""op_names"": [""features.17.conv.2""]}, {""sparsity"": 0.5622316860427615, ""op_names"": [""features.18.0""]}, {""sparsity"": 0.6268346564370976, ""op_names"": [""classifier.1""]}]"
0.5,0.26224,"[{""sparsity"": 0.0, ""op_names"": [""features.1.conv.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.1.conv.1""]}, {""sparsity"": 0.0, ""op_names"": [""features.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.3.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.4.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.5.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.6.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.7.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.2""]}, {""sparsity"": 0.0, ""op_names"": [""features.3.conv.0.0""]}, {""sparsity"": 0.023043302813417856, ""op_names"": [""features.3.conv.2""]}, {""sparsity"": 0.03199706564972362, ""op_names"": [""features.4.conv.0.0""]}, {""sparsity"": 0.03620907946191138, ""op_names"": [""features.8.conv.1.0""]}, {""sparsity"": 0.05968674061099064, ""op_names"": [""features.9.conv.1.0""]}, {""sparsity"": 0.08405994740864316, ""op_names"": [""features.10.conv.1.0""]}, {""sparsity"": 0.08766483831225151, ""op_names"": [""features.11.conv.1.0""]}, {""sparsity"": 0.10863898917458772, ""op_names"": [""features.4.conv.2""]}, {""sparsity"": 0.11127405679779749, ""op_names"": [""features.12.conv.1.0""]}, {""sparsity"": 0.12232137137540154, ""op_names"": [""features.13.conv.1.0""]}, {""sparsity"": 0.12297982595083831, ""op_names"": [""features.14.conv.1.0""]}, {""sparsity"": 0.13827918135971182, ""op_names"": [""features.5.conv.0.0""]}, {""sparsity"": 0.14495394319110388, ""op_names"": [""features.5.conv.2""]}, {""sparsity"": 0.15254571665857994, ""op_names"": [""features.6.conv.0.0""]}, {""sparsity"": 0.1571265398648501, ""op_names"": [""features.6.conv.2""]}, {""sparsity"": 0.15762583770323474, ""op_names"": [""features.7.conv.0.0""]}, {""sparsity"": 0.174131761920756, ""op_names"": [""features.15.conv.1.0""]}, {""sparsity"": 0.18420040167976623, ""op_names"": [""features.16.conv.1.0""]}, {""sparsity"": 0.20138923303466727, ""op_names"": [""features.17.conv.1.0""]}, {""sparsity"": 0.21274989143959244, ""op_names"": [""features.7.conv.2""]}, {""sparsity"": 0.22963640283062287, ""op_names"": [""features.8.conv.0.0""]}, {""sparsity"": 0.23193733371790304, ""op_names"": [""features.8.conv.2""]}, {""sparsity"": 0.23272501090474682, ""op_names"": [""features.9.conv.0.0""]}, {""sparsity"": 0.23763248531422226, ""op_names"": [""features.9.conv.2""]}, {""sparsity"": 0.24621665123046058, ""op_names"": [""features.10.conv.0.0""]}, {""sparsity"": 0.25017618009542864, ""op_names"": [""features.10.conv.2""]}, {""sparsity"": 0.27746429614825036, ""op_names"": [""features.11.conv.0.0""]}, {""sparsity"": 0.30418209305345834, ""op_names"": [""features.11.conv.2""]}, {""sparsity"": 0.31679832875300934, ""op_names"": [""features.12.conv.0.0""]}, {""sparsity"": 0.33550822493627663, ""op_names"": [""features.12.conv.2""]}, {""sparsity"": 0.34361419795926285, ""op_names"": [""features.13.conv.0.0""]}, {""sparsity"": 0.3488487963220693, ""op_names"": [""features.13.conv.2""]}, {""sparsity"": 0.35322564801177897, ""op_names"": [""features.14.conv.0.0""]}, {""sparsity"": 0.3910352018994624, ""op_names"": [""features.14.conv.2""]}, {""sparsity"": 0.4374774179737193, ""op_names"": [""features.15.conv.0.0""]}, {""sparsity"": 0.46487178240801336, ""op_names"": [""features.15.conv.2""]}, {""sparsity"": 0.5167391015202193, ""op_names"": [""features.16.conv.0.0""]}, {""sparsity"": 0.5316042190420694, ""op_names"": [""features.16.conv.2""]}, {""sparsity"": 0.5350005413437048, ""op_names"": [""features.17.conv.0.0""]}, {""sparsity"": 0.5366462125258469, ""op_names"": [""features.17.conv.2""]}, {""sparsity"": 0.5627453880443314, ""op_names"": [""features.18.0""]}, {""sparsity"": 0.5930832256717445, ""op_names"": [""classifier.1""]}]"
0.5,0.3149,"[{""sparsity"": 0.0, ""op_names"": [""features.1.conv.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.1.conv.1""]}, {""sparsity"": 0.0, ""op_names"": [""features.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.3.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.4.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.2.conv.0.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.5.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.6.conv.1.0""]}, {""sparsity"": 0.0, ""op_names"": [""features.7.conv.1.0""]}, {""sparsity"": 0.001596811781668179, ""op_names"": [""features.2.conv.2""]}, {""sparsity"": 0.017735313941475477, ""op_names"": [""features.3.conv.0.0""]}, {""sparsity"": 0.020670334594395406, ""op_names"": [""features.3.conv.2""]}, {""sparsity"": 0.04364588423074418, ""op_names"": [""features.4.conv.0.0""]}, {""sparsity"": 0.05380979196380742, ""op_names"": [""features.8.conv.1.0""]}, {""sparsity"": 0.05518711706759518, ""op_names"": [""features.9.conv.1.0""]}, {""sparsity"": 0.06225264541043542, ""op_names"": [""features.10.conv.1.0""]}, {""sparsity"": 0.06496199337405723, ""op_names"": [""features.11.conv.1.0""]}, {""sparsity"": 0.06955716447349639, ""op_names"": [""features.4.conv.2""]}, {""sparsity"": 0.06991287207773615, ""op_names"": [""features.12.conv.1.0""]}, {""sparsity"": 0.08467165234905855, ""op_names"": [""features.13.conv.1.0""]}, {""sparsity"": 0.09446361457342231, ""op_names"": [""features.14.conv.1.0""]}, {""sparsity"": 0.10784254480499482, ""op_names"": [""features.5.conv.0.0""]}, {""sparsity"": 0.12360865541091491, ""op_names"": [""features.5.conv.2""]}, {""sparsity"": 0.12363856958160666, ""op_names"": [""features.6.conv.0.0""]}, {""sparsity"": 0.12562685421065423, ""op_names"": [""features.6.conv.2""]}, {""sparsity"": 0.14098282401661777, ""op_names"": [""features.7.conv.0.0""]}, {""sparsity"": 0.14106713464432943, ""op_names"": [""features.15.conv.1.0""]}, {""sparsity"": 0.14306874705774733, ""op_names"": [""features.16.conv.1.0""]}, {""sparsity"": 0.16345390804538856, ""op_names"": [""features.17.conv.1.0""]}, {""sparsity"": 0.2041498858896148, ""op_names"": [""features.7.conv.2""]}, {""sparsity"": 0.2043186854510236, ""op_names"": [""features.8.conv.0.0""]}, {""sparsity"": 0.20849784632079932, ""op_names"": [""features.8.conv.2""]}, {""sparsity"": 0.2092782240666971, ""op_names"": [""features.9.conv.0.0""]}, {""sparsity"": 0.2344941018344286, ""op_names"": [""features.9.conv.2""]}, {""sparsity"": 0.24333923622407358, ""op_names"": [""features.10.conv.0.0""]}, {""sparsity"": 0.253661528256114, ""op_names"": [""features.10.conv.2""]}, {""sparsity"": 0.2554617729031422, ""op_names"": [""features.11.conv.0.0""]}, {""sparsity"": 0.2780562293547722, ""op_names"": [""features.11.conv.2""]}, {""sparsity"": 0.3104831419111486, ""op_names"": [""features.12.conv.0.0""]}, {""sparsity"": 0.3121503439713809, ""op_names"": [""features.12.conv.2""]}, {""sparsity"": 0.3297866553178407, ""op_names"": [""features.13.conv.0.0""]}, {""sparsity"": 0.34484632923303504, ""op_names"": [""features.13.conv.2""]}, {""sparsity"": 0.3589737734860096, ""op_names"": [""features.14.conv.0.0""]}, {""sparsity"": 0.35914743993785647, ""op_names"": [""features.14.conv.2""]}, {""sparsity"": 0.36197097226202274, ""op_names"": [""features.15.conv.0.0""]}, {""sparsity"": 0.36791400729979673, ""op_names"": [""features.15.conv.2""]}, {""sparsity"": 0.3898356149031718, ""op_names"": [""features.16.conv.0.0""]}, {""sparsity"": 0.4442645002247352, ""op_names"": [""features.16.conv.2""]}, {""sparsity"": 0.5301585494162404, ""op_names"": [""features.17.conv.0.0""]}, {""sparsity"": 0.5523613855996741, ""op_names"": [""features.17.conv.2""]}, {""sparsity"": 0.5988991064420314, ""op_names"": [""features.18.0""]}, {""sparsity"": 0.6334805077638923, ""op_names"": [""classifier.1""]}]"
